Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-10-29,5.23875,5.23875,5.23875,5.23875
1998-10-30,5.25,5.25,5.25,5.25
1998-11-02,5.2725,5.2725,5.2725,5.2725
1998-11-03,5.2725,5.2725,5.2725,5.2725
1998-11-04,5.26516,5.26516,5.26516,5.26516
1998-11-05,5.2575,5.2575,5.2575,5.2575
1998-11-06,5.25,5.25,5.25,5.25
1998-11-09,5.2575,5.2575,5.2575,5.2575
1998-11-10,5.25,5.25,5.25,5.25
1998-11-11,5.25,5.25,5.25,5.25
1998-11-12,5.25,5.25,5.25,5.25
1998-11-13,5.25,5.25,5.25,5.25
1998-11-16,5.25891,5.25891,5.25891,5.25891
1998-11-17,5.25,5.25,5.25,5.25
1998-11-18,4.99609,4.99609,4.99609,4.99609
1998-11-19,4.93906,4.93906,4.93906,4.93906
1998-11-20,5,5,5,5
1998-11-23,5,5,5,5
1998-11-24,5,5,5,5
1998-11-25,5.01125,5.01125,5.01125,5.01125
1998-11-26,5.05281,5.05281,5.05281,5.05281
1998-11-27,5.06,5.06,5.06,5.06
1998-11-30,5.12625,5.12625,5.12625,5.12625
1998-12-01,5.06094,5.06094,5.06094,5.06094
1998-12-02,5,5,5,5
1998-12-03,4.9375,4.9375,4.9375,4.9375
1998-12-04,4.8675,4.8675,4.8675,4.8675
1998-12-07,4.89656,4.89656,4.89656,4.89656
1998-12-08,4.93188,4.93188,4.93188,4.93188
1998-12-09,4.91578,4.91578,4.91578,4.91578
1998-12-10,4.93375,4.93375,4.93375,4.93375
1998-12-11,5,5,5,5
1998-12-14,5.01906,5.01906,5.01906,5.01906
1998-12-15,5.01906,5.01906,5.01906,5.01906
1998-12-16,5,5,5,5
1998-12-17,4.98234,4.98234,4.98234,4.98234
1998-12-18,4.93469,4.93469,4.93469,4.93469
1998-12-21,4.93563,4.93563,4.93563,4.93563
1998-12-22,5.05281,5.05281,5.05281,5.05281
1998-12-23,5.05281,5.05281,5.05281,5.05281
1998-12-24,5.05281,5.05281,5.05281,5.05281
1998-12-28,5.05281,5.05281,5.05281,5.05281
1998-12-29,5.05281,5.05281,5.05281,5.05281
1998-12-30,5.12313,5.12313,5.12313,5.12313
1998-12-31,5.1325,5.1325,5.1325,5.1325
1999-01-04,5.06094,5.06094,5.06094,5.06094
1999-01-05,5.04906,5.04906,5.04906,5.04906
1999-01-06,4.97844,4.97844,4.97844,4.97844
1999-01-07,4.94125,4.94125,4.94125,4.94125
1999-01-08,4.94391,4.94391,4.94391,4.94391
1999-01-11,4.9975,4.9975,4.9975,4.9975
1999-01-12,5,5,5,5
1999-01-13,5,5,5,5
1999-01-14,4.96094,4.96094,4.96094,4.96094
1999-01-15,4.92422,4.92422,4.92422,4.92422
1999-01-18,4.93438,4.93438,4.93438,4.93438
1999-01-19,4.91859,4.91859,4.91859,4.91859
1999-01-20,4.87563,4.87563,4.87563,4.87563
1999-01-21,4.91188,4.91188,4.91188,4.91188
1999-01-22,4.9175,4.9175,4.9175,4.9175
1999-01-25,4.93688,4.93688,4.93688,4.93688
1999-01-26,4.93688,4.93688,4.93688,4.93688
1999-01-27,4.94219,4.94219,4.94219,4.94219
1999-01-28,4.91281,4.91281,4.91281,4.91281
1999-01-29,4.90484,4.90484,4.90484,4.90484
1999-02-01,4.87563,4.87563,4.87563,4.87563
1999-02-02,4.87375,4.87375,4.87375,4.87375
1999-02-03,4.86688,4.86688,4.86688,4.86688
1999-02-04,4.84969,4.84969,4.84969,4.84969
1999-02-05,4.87063,4.87063,4.87063,4.87063
1999-02-08,4.91484,4.91484,4.91484,4.91484
1999-02-09,4.91031,4.91031,4.91031,4.91031
1999-02-10,4.88875,4.88875,4.88875,4.88875
1999-02-11,4.88563,4.88563,4.88563,4.88563
1999-02-12,4.88875,4.88875,4.88875,4.88875
1999-02-15,4.8775,4.8775,4.8775,4.8775
1999-02-16,4.87813,4.87813,4.87813,4.87813
1999-02-17,4.86297,4.86297,4.86297,4.86297
1999-02-18,4.88688,4.88688,4.88688,4.88688
1999-02-19,4.88688,4.88688,4.88688,4.88688
1999-02-22,4.8825,4.8825,4.8825,4.8825
1999-02-23,4.88188,4.88188,4.88188,4.88188
1999-02-24,4.89125,4.89125,4.89125,4.89125
1999-02-25,4.89,4.89,4.89,4.89
1999-02-26,4.89375,4.89375,4.89375,4.89375
1999-03-01,4.88875,4.88875,4.88875,4.88875
1999-03-02,4.87938,4.87938,4.87938,4.87938
1999-03-03,4.86734,4.86734,4.86734,4.86734
1999-03-04,4.85672,4.85672,4.85672,4.85672
1999-03-05,4.85625,4.85625,4.85625,4.85625
1999-03-08,4.87125,4.87125,4.87125,4.87125
1999-03-09,4.8725,4.8725,4.8725,4.8725
1999-03-10,4.8525,4.8525,4.8525,4.8525
1999-03-11,4.84531,4.84531,4.84531,4.84531
1999-03-12,4.84781,4.84781,4.84781,4.84781
1999-03-15,4.85375,4.85375,4.85375,4.85375
1999-03-16,4.85125,4.85125,4.85125,4.85125
1999-03-17,4.8375,4.8375,4.8375,4.8375
1999-03-18,4.8375,4.8375,4.8375,4.8375
1999-03-19,4.84125,4.84125,4.84125,4.84125
1999-03-22,4.855,4.855,4.855,4.855
1999-03-23,4.93375,4.93375,4.93375,4.93375
1999-03-24,4.9325,4.9325,4.9325,4.9325
1999-03-25,4.93125,4.93125,4.93125,4.93125
1999-03-26,4.95109,4.95109,4.95109,4.95109
1999-03-29,4.98359,4.98359,4.98359,4.98359
1999-03-30,4.91547,4.91547,4.91547,4.91547
1999-03-31,4.92719,4.92719,4.92719,4.92719
1999-04-01,4.92375,4.92375,4.92375,4.92375
1999-04-02,4.92375,4.92375,4.92375,4.92375
1999-04-05,4.92375,4.92375,4.92375,4.92375
1999-04-06,4.91,4.91,4.91,4.91
1999-04-07,4.895,4.895,4.895,4.895
1999-04-08,4.89063,4.89063,4.89063,4.89063
1999-04-09,4.88563,4.88563,4.88563,4.88563
1999-04-12,4.88063,4.88063,4.88063,4.88063
1999-04-13,4.87813,4.87813,4.87813,4.87813
1999-04-14,4.87125,4.87125,4.87125,4.87125
1999-04-15,4.87375,4.87375,4.87375,4.87375
1999-04-16,4.86922,4.86922,4.86922,4.86922
1999-04-19,4.86672,4.86672,4.86672,4.86672
