Date,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
9/22/1995,594.85,594.85,586.84,592.64
9/25/1995,592.64,593.92,583.6,587.93
9/26/1995,587.93,595.83,580.53,580.77
9/27/1995,580.7,580.7,557.26,576.22
9/28/1995,576.22,595.48,576.22,595.44
9/29/1995,595.44,599.31,584.93,585.08
10/2/1995,585.08,587.9,573.17,573.87
10/3/1995,573.87,575.81,563.95,573.16
10/4/1995,573.16,573.16,557.43,558.99
10/5/1995,558.99,572.76,556.61,572.75
10/6/1995,572.75,581.74,566.98,567.42
10/9/1995,567.41,567.41,543.04,546.93
10/10/1995,546.93,551.68,527.89,550.76
10/11/1995,550.76,564.65,550.76,564.33
10/12/1995,564.33,573.49,564.33,573.1
10/13/1995,573.1,579.68,569.35,570
10/16/1995,570.01,573.92,567.01,568.46
10/17/1995,568.46,589.43,568.46,589.43
10/18/1995,589.43,605.18,589.43,597.97
10/19/1995,597.97,602.6,591,601.26
10/20/1995,601.26,601.98,590.13,591.88
10/23/1995,587.84,594.73,586.01,593.27
10/24/1995,593.2,597.56,593.02,594.23
10/25/1995,594.23,595.2,584.33,584.33
10/26/1995,584.33,588.13,572.49,582.47
10/27/1995,582.47,593.53,580.25,593.53
10/30/1995,593.53,609.38,593.53,607.1
10/31/1995,607.1,613,598.77,598.78
11/1/1995,598.78,603,595.39,600.91
11/2/1995,600.91,614.79,600.65,614.69
11/3/1995,614.69,621.71,612.09,621.71
11/6/1995,621.71,623.53,615.66,615.72
11/7/1995,615.72,615.72,591.2,596.23
11/8/1995,596.2,606.4,594.75,598.72
11/9/1995,598.72,617.02,598.72,616.95
11/10/1995,616.95,621,611.64,613.61
11/13/1995,613.61,616.16,607.15,608.32
11/14/1995,608.32,608.5,591.6,591.68
11/15/1995,591.68,597.07,582.41,593.48
11/16/1995,593.48,597.73,586.94,591.7
11/17/1995,591.7,594.25,587.4,588.81
11/20/1995,588.81,593.73,571.67,571.67
11/21/1995,571.67,576.22,562.5,574.22
11/22/1995,574.22,580,568.99,569.04
11/24/1995,569.04,578.35,569.04,578.32
11/27/1995,578.32,585.88,573.91,573.91
11/28/1995,573.91,598.07,573.91,598
11/29/1995,598,604.79,593.18,599.58
11/30/1995,599.58,602.29,593.52,593.72
12/1/1995,593.72,595.77,586.18,587.02
12/4/1995,586.93,604.13,586.93,598
12/5/1995,598,600.35,588.91,591.23
12/6/1995,591.23,595.58,582.33,589.98
12/7/1995,589.98,592.63,579.76,587.13
12/8/1995,587.13,599.58,586.75,599.38
12/11/1995,599.38,602.39,596.1,596.11
12/12/1995,596.11,597.35,584.53,585.04
12/13/1995,585.04,590.69,583.91,587.54
12/14/1995,587.54,590.14,566.27,566.29
12/15/1995,566.29,571.06,560.35,563.28
12/18/1995,563.28,563.28,540.97,548.04
12/19/1995,548.04,575.02,548.04,575.01
12/20/1995,575.01,581.07,565.08,565.15
12/21/1995,565.15,580.76,565.15,580.76
12/22/1995,580.76,585.44,580.74,585.18
12/26/1995,585.18,586.58,582.59,585.09
12/27/1995,585.09,587.81,580.01,580.37
12/28/1995,580.37,580.37,571.05,571.96
12/29/1995,571.96,577.08,569.45,576.23
1/2/1996,576.23,586.29,573.89,585.94
1/3/1996,585.94,586.32,571.42,572.29
1/4/1996,572.29,575.6,552.69,563.48
1/5/1996,563.48,568.85,552.18,565.14
1/8/1996,565.14,568.23,562.22,563.15
1/9/1996,562.42,562.48,533.51,534.42
1/10/1996,534.42,545.19,527.22,535.29
1/11/1996,535.29,555.22,535.29,555.2
1/12/1996,555.2,558.96,546.71,552.71
1/15/1996,552.75,554.36,533.65,534.44
1/16/1996,534.44,546.47,526.8,546.05
1/17/1996,546.05,555.7,534.87,545.51
1/18/1996,545.51,555.24,545.51,554.32
1/19/1996,554.32,566.12,554.28,564.64
1/22/1996,564.64,572.01,563.68,571.25
1/23/1996,571.25,572.92,566.92,567.35
1/24/1996,567.35,582.29,567.35,582.14
1/25/1996,582.14,584.56,571.52,572.26
1/26/1996,572.26,577.05,568.33,577.05
1/29/1996,577.05,580.48,574.45,576.23
1/30/1996,576.23,585.26,576.23,583.99
1/31/1996,583.99,591.84,580.43,591.82
2/1/1996,591.82,601.88,589.01,601.88
2/2/1996,601.88,606.6,599.36,601.42
2/5/1996,601.5,615.47,600.67,615.47
2/6/1996,615.47,621.65,614.87,619.2
2/7/1996,619.17,619.33,610.35,615.07
2/8/1996,615.07,625.23,610.1,623.8
2/9/1996,623.8,629.4,620.08,623.01
2/12/1996,623.01,629.01,623.01,625.29
2/13/1996,625.3,626.51,612.04,618.54
2/14/1996,618.54,623.63,613.25,617.59
2/15/1996,617.59,621.77,615.55,620.23
2/16/1996,620.23,623.29,614.91,619.04
2/20/1996,619.04,621.9,611.73,616.83
2/21/1996,616.83,627.56,616.83,627.28
2/22/1996,627.28,644.21,627.28,643.41
2/23/1996,643.41,647.34,634.6,642.59
2/26/1996,642.59,645.24,636.56,637.92
2/27/1996,637.92,640.57,628.45,631.1
2/28/1996,631.1,638.79,629.9,631.44
2/29/1996,631.44,631.44,620.88,622.83
3/1/1996,622.83,622.83,601.04,604.76
3/4/1996,604.76,609.84,600.08,601.5
3/5/1996,601.5,616.06,600.46,615.88
3/6/1996,615.88,617.22,607.8,607.84
3/7/1996,607.84,612.52,606.29,609.55
3/8/1996,609.55,609.55,585.33,591.71
3/11/1996,591.71,605.62,591.71,605.48
3/12/1996,605.48,605.48,592.6,599.02
3/13/1996,599.02,615.89,599.02,614.75
3/14/1996,614.75,619.03,610.55,610.56
3/15/1996,610.56,622.68,610.56,621.71
3/18/1996,621.71,633.44,621.71,633.26
3/19/1996,633.26,637.92,626.83,629.39
3/20/1996,629.39,629.39,613.44,615.26
3/21/1996,615.26,617.55,610.48,611.51
3/22/1996,611.51,615.37,605.87,612.88
3/25/1996,612.88,617.75,597.82,597.82
3/26/1996,597.82,604.75,591.35,602.08
3/27/1996,602.08,612.61,602.08,608.06
3/28/1996,608.06,611.74,602.89,608.08
3/29/1996,608.08,614.77,608.08,609.69
4/1/1996,609.69,615.18,609.69,612.99
4/2/1996,612.99,616.02,612.43,615.81
4/3/1996,615.81,618.77,609.96,618.57
4/4/1996,618.57,620.59,615.26,618
4/8/1996,618,618,601.47,610.61
4/9/1996,610.61,618.84,609.84,611.06
4/10/1996,611.06,619.95,608.16,609.11
4/11/1996,609.11,612.16,597.42,604.07
4/12/1996,604.07,607.16,602.03,605.05
4/15/1996,605.05,611.55,605.05,611.08
4/16/1996,611.08,625.99,611.08,625.94
4/17/1996,625.93,627.38,618.39,620.71
4/18/1996,620.71,648.15,620.71,633.44
4/19/1996,633.44,638.72,632.15,633.01
4/22/1996,633.01,644.4,633.01,644.29
4/23/1996,644.29,654.63,643.02,654.49
4/24/1996,654.49,664.01,654.49,664.01
4/25/1996,664.01,666.84,657.99,666.68
4/26/1996,666.68,669.74,664.48,666.65
4/29/1996,666.65,668.31,663.96,667
4/30/1996,667,667.04,662.79,666.73
5/1/1996,666.73,673.88,665.34,673.36
5/2/1996,673.36,673.55,656.62,656.73
5/3/1996,656.73,670.24,656.73,661.07
5/6/1996,661.07,665.07,655.95,662.93
5/7/1996,662.93,665.6,658.61,660.82
5/8/1996,660.82,663.53,646.02,663.53
5/9/1996,663.43,666.69,660.55,662.54
5/10/1996,662.54,672.59,662.54,672.54
5/13/1996,672.54,688.76,672.54,688.52
5/14/1996,688.52,697.49,688.52,695.43
5/15/1996,695.43,700.65,690.14,690.16
5/16/1996,690.15,695.27,683.95,695.25
5/17/1996,695.25,699.55,690.81,690.81
5/20/1996,690.81,696.83,690.81,693.27
5/21/1996,693.27,696.51,687.86,687.86
5/22/1996,687.86,691.08,684.16,688.43
5/23/1996,688.43,695.36,687.45,692.09
5/24/1996,692.09,693.85,688.74,688.91
5/28/1996,688.91,692.43,683.85,685.07
5/29/1996,685.07,686.73,674.65,677.09
5/30/1996,677.09,685.51,675.03,684.04
5/31/1996,684.04,694.27,684.04,692.39
6/3/1996,692.39,693.96,687.04,689.25
6/4/1996,689.25,693.74,687.72,692.59
6/5/1996,692.59,700.3,689.67,699.35
6/6/1996,699.35,704.09,687.01,687.01
6/7/1996,687.01,691.54,673.32,691.46
6/10/1996,691.46,693.35,687.77,688.84
6/11/1996,688.84,696.57,688.84,690.94
6/12/1996,690.94,702.14,690.94,697.16
6/13/1996,697.16,698.32,686.51,691.84
6/14/1996,691.84,691.84,681.07,681.13
6/17/1996,681.14,684.26,676.84,678.44
6/18/1996,678.44,680.16,665.28,666.07
6/19/1996,666.07,673.75,665.26,667.72
6/20/1996,667.71,671.75,648.93,664.45
6/21/1996,664.5,673.39,664.5,672.53
6/24/1996,672.53,680.62,671.18,677.17
6/25/1996,677.17,678.55,667.68,668.04
6/26/1996,668.04,669.06,651.72,659.69
6/27/1996,659.69,671.48,654.59,671.15
6/28/1996,671.15,681.69,671.15,677.3
7/1/1996,677.4,687.95,677.33,687.07
7/2/1996,687.07,687.07,680.14,680.17
7/3/1996,680.17,680.71,673.3,673.84
7/5/1996,673.84,673.84,657.68,657.68
7/8/1996,657.68,665.12,655.52,656
7/9/1996,656,664.2,656,660.76
7/10/1996,660.76,660.76,649.33,657.45
7/11/1996,657.45,657.45,625.44,635.78
7/12/1996,635.78,642.86,625.09,635.06
7/15/1996,635.06,635.06,606.07,606.89
7/16/1996,606.89,615.82,572.79,614.25
7/17/1996,614.25,634.42,614.25,631.3
7/18/1996,631.3,644.11,628.17,643.74
7/19/1996,643.75,643.75,627.94,633.05
7/22/1996,633.05,633.05,618.92,624.03
7/23/1996,624.03,627.6,595.8,598.34
7/24/1996,598.33,609.86,577.81,605.05
7/25/1996,605.05,620.55,605.05,620.39
7/26/1996,620.39,633.68,620.39,633.39
7/29/1996,633.39,637.05,620.42,620.51
7/30/1996,620.51,630.4,617.68,630.32
7/31/1996,630.32,640.2,628.3,636.01
8/1/1996,636.01,651.9,635.36,651.07
8/2/1996,651.07,670.59,651.07,667.84
8/5/1996,667.84,670.98,660,661.02
8/6/1996,661.02,671.74,655.27,671.69
8/7/1996,671.69,682.48,668.63,682.37
8/8/1996,682.33,682.33,676.34,677.52
8/9/1996,677.52,682.27,671.44,678.31
8/12/1996,678.31,681.92,670.39,679.39
8/13/1996,679.39,679.39,666.57,669.1
8/14/1996,669.1,678.37,669.1,677.17
8/15/1996,677.17,680.65,673.99,677.09
8/16/1996,677.09,680.74,671.92,672.28
8/19/1996,672.28,673,660.04,670.25
8/20/1996,670.25,671.48,662.73,662.87
8/21/1996,662.87,670.41,658.47,667.42
8/22/1996,667.42,681.63,667.42,681.63
8/23/1996,681.63,685.15,677.19,677.57
8/26/1996,677.57,678.48,671.69,672.92
8/27/1996,672.86,679.08,672.86,679.05
8/28/1996,679.05,681.41,676.8,679.67
8/29/1996,679.67,679.67,670.34,671.1
8/30/1996,671.1,672.86,663.17,663.57
9/3/1996,663.57,669.41,650.48,669.29
9/4/1996,669.29,672.34,666.25,669.2
9/5/1996,669.2,669.2,652.29,652.32
9/6/1996,652.32,666.88,652.32,664.22
9/9/1996,664.22,672.09,663.53,671.98
9/10/1996,671.98,674.45,666.05,671.65
9/11/1996,671.65,676.5,666.03,675.12
9/12/1996,675.12,687.4,674.73,685.65
9/13/1996,685.65,707.91,685.65,707.86
9/16/1996,707.86,715.85,706.65,709.22
9/17/1996,709.22,724.2,709.22,722.5
9/18/1996,722.5,735.68,716.72,727.63
9/19/1996,727.63,738.44,725.22,736.76
9/20/1996,736.76,745.6,733.16,743.42
9/23/1996,743.42,743.42,731.3,733.41
9/24/1996,733.41,741.35,731.59,736.61
9/25/1996,736.59,746.09,736.59,745.69
9/26/1996,745.73,757.83,741.57,744.61
9/27/1996,744.61,747.43,740.94,744.73
9/30/1996,744.73,748.87,737.14,737.57
10/1/1996,737.58,739.96,727.14,734.5
10/2/1996,734.5,749.94,734.5,747.55
10/3/1996,747.55,752.06,743.28,743.28
10/4/1996,743.28,759.13,743.28,759.12
10/7/1996,759.12,765.58,757.81,764.82
10/8/1996,764.96,770.74,752.95,753.24
10/9/1996,753.24,763.84,750.15,753.97
10/10/1996,753.97,760.06,749.1,751.44
10/11/1996,751.44,765.7,751.44,765.64
10/14/1996,765.64,772.85,765.32,771.99
10/15/1996,771.99,794.08,770.31,775.08
10/16/1996,775.08,775.08,762.37,767.64
10/17/1996,767.64,772.96,755.8,755.8
10/18/1996,755.77,758.49,751.6,756.83
10/21/1996,756.83,764.64,743.15,746.28
10/22/1996,746.28,746.66,730.55,736.64
10/23/1996,736.64,750.59,732.63,749.7
10/24/1996,749.7,760.05,747.26,748.41
10/25/1996,748.41,754.1,743.35,743.55
10/28/1996,743.55,753.19,741.33,741.64
10/29/1996,741.64,749.04,730.45,731.21
10/30/1996,731.21,742.26,731.21,736.36
10/31/1996,736.36,752.63,736.36,751.99
11/1/1996,751.99,760.13,748.97,755.51
11/4/1996,755.51,758.5,751.45,756.23
11/5/1996,756.23,774.03,756.23,769.91
11/6/1996,769.9,786.94,767.08,786.9
11/7/1996,786.9,800.87,785.08,795.42
11/8/1996,795.42,798.85,787.82,798.66
11/11/1996,798.66,804.98,795.67,804.72
11/12/1996,804.72,810.78,793.03,794.09
11/13/1996,794.09,801.22,790.11,798.7
11/14/1996,798.7,810.25,795.62,809.75
11/15/1996,809.75,814.31,794.1,799.44
11/18/1996,799.43,801.05,787.71,793.29
11/19/1996,793.29,806.22,791.25,805.78
11/20/1996,805.78,819.05,805.08,808.39
11/21/1996,808.39,812.59,798.14,800.47
11/22/1996,800.47,818.66,800.47,818.37
11/25/1996,818.51,822.23,813.86,821.24
11/26/1996,821.24,827.92,811.67,825.51
11/27/1996,825.51,833.15,823.68,832.37
11/29/1996,832.37,836.15,832.37,834.01
12/2/1996,834.01,844.63,827.31,844.63
12/3/1996,844.63,855.79,836.38,837.91
12/4/1996,837.91,842.58,826.26,834.65
12/5/1996,834.65,840.9,832.24,835.8
12/6/1996,835.8,836.66,805.07,827.21
12/9/1996,827.21,856.66,827.21,856.64
12/10/1996,856.64,869.71,848.96,848.96
12/11/1996,848.96,858.2,836.1,856.38
12/12/1996,856.38,873,843.35,843.37
12/13/1996,843.37,843.37,825.49,828.45
12/16/1996,828.45,836.44,802.91,804.78
12/17/1996,804.62,816.28,798.13,815.79
12/18/1996,815.92,836.82,815.92,836.54
12/19/1996,836.54,846.52,836.54,843.73
12/20/1996,843.72,853.19,832.85,834.05
12/23/1996,834.05,837.25,821.43,824.79
12/24/1996,824.72,835.4,822,835.4
12/26/1996,835.4,843.59,835.4,842.98
12/27/1996,842.98,845.05,835.03,835.46
12/30/1996,835.19,841.32,826.49,826.49
12/31/1996,826.49,831.05,820.39,821.36
1/2/1997,821.36,825.87,806.17,815.6
1/3/1997,815.6,848.18,815.6,848.17
1/6/1997,848.52,858.18,844.43,853.25
1/7/1997,853.24,864.55,847.48,864.55
1/8/1997,864.55,867.37,852.68,853.09
1/9/1997,853.09,860.19,852.23,856.95
1/10/1997,856.95,865.58,846.49,865.58
1/13/1997,865.59,870.62,861.55,864.38
1/14/1997,864.37,886.38,864.37,881.38
1/15/1997,881.38,883.42,864.14,864.29
1/16/1997,864.37,880.52,864.37,873.63
1/17/1997,873.63,885.73,872.76,883.44
1/20/1997,883.44,903.85,882.18,899.78
1/21/1997,899.75,915.31,895.72,913.73
1/22/1997,913.73,925.52,878.22,925.52
1/23/1997,925.52,938.11,912.74,912.74
1/24/1997,912.74,915.47,896.06,898.37
1/27/1997,898.37,921.45,888.74,889.82
1/28/1997,889.82,908.34,884.17,890.79
1/29/1997,890.79,898.01,884.43,892.46
1/30/1997,892.46,911.73,892.46,911.71
1/31/1997,911.71,926.01,911.71,921.55
2/3/1997,921.55,928.31,915.17,918.01
2/4/1997,918.01,918.43,902.06,916.3
2/5/1997,916.3,916.53,875.98,887.39
2/6/1997,887.38,890.84,877.96,885.52
2/7/1997,885.52,901.64,885.29,899.84
2/10/1997,899.84,902.89,871.1,872.06
2/11/1997,872.06,881.44,856.04,871.71
2/12/1997,871.71,900.5,871.71,900.5
2/13/1997,900.5,912.28,900.5,907.54
2/14/1997,907.52,909.13,897.22,899.91
2/18/1997,899.91,901.82,888.48,897.53
2/19/1997,897.53,903.6,892.73,897.65
2/20/1997,897.72,897.72,878.27,880.28
2/21/1997,880.25,880.25,862.08,864.28
2/24/1997,864.3,880.67,853.27,880.26
2/25/1997,880.26,892.25,874.88,882.04
2/26/1997,882.04,886.83,871.64,880.74
2/27/1997,880.74,880.74,848.16,848.58
2/28/1997,848.49,858.5,835.87,850.46
3/3/1997,850.46,857,844.1,856.08
3/4/1997,856.08,869.07,856.08,862.04
3/5/1997,862.04,872.31,861.92,872.07
3/6/1997,872.07,874.28,850.99,851.51
3/7/1997,851.51,857.53,837.01,841.03
3/10/1997,841.03,854.84,829.42,854.84
3/11/1997,854.84,858.5,848.5,848.5
3/12/1997,848.5,850.64,835.17,839.32
3/13/1997,839.32,847.29,834.46,840.5
3/14/1997,840.5,850.17,838.03,838.98
3/17/1997,838.97,838.97,816.7,832.24
3/18/1997,832.24,850.87,821.35,827.57
3/19/1997,827.57,827.57,798.25,811.8
3/20/1997,811.8,827.02,804.26,821.73
3/21/1997,821.73,829.42,811.27,812.73
3/24/1997,812.73,812.73,784.54,802.37
3/25/1997,802.37,815.26,799.33,807.19
3/26/1997,807.19,834.57,807.19,834.38
3/27/1997,834.38,843.35,809.75,818.74
3/31/1997,818.74,818.74,796.47,797.06
4/1/1997,797.06,820.83,782.28,796.79
4/2/1997,796.79,797.51,779.36,783.92
4/3/1997,783.92,804.67,779.17,804.67
4/4/1997,804.67,823.9,796.81,822.4
4/7/1997,822.4,839.74,822.4,832.31
4/8/1997,832.31,840.41,826.24,840.36
4/9/1997,840.36,849.79,828.35,828.73
4/10/1997,828.73,828.73,813.19,813.43
4/11/1997,813.45,813.45,789.8,789.97
4/14/1997,789.97,806.8,785.08,806.79
4/15/1997,806.79,816.58,789.64,798
4/16/1997,797.99,803.07,787.63,798.68
4/17/1997,798.65,816.08,798.65,808.22
4/18/1997,808.22,828.37,808.22,816.43
4/21/1997,816.35,819.71,799.43,802.5
4/22/1997,802.5,818.08,793.13,818.08
4/23/1997,818.08,839.11,817.97,837.97
4/24/1997,837.97,853.69,835.14,837.75
4/25/1997,837.75,837.75,818.57,818.57
4/28/1997,818.57,833.48,812.25,829.39
4/29/1997,829.39,856.29,829.39,856.26
4/30/1997,856.26,877.95,850.95,874.74
5/1/1997,874.74,886.48,852.1,882.12
5/2/1997,882.12,909.56,882.12,909.49
5/5/1997,909.49,932.89,906.41,932.89
5/6/1997,932.77,932.77,910.33,914.9
5/7/1997,914.9,923.65,903.93,909.29
5/8/1997,909.29,926.06,903.41,919.31
5/9/1997,919.15,930.92,910.31,919.08
5/12/1997,919.14,927.97,918.05,924.64
5/13/1997,924.64,926.25,909.26,910.57
5/14/1997,910.57,915.37,900.24,909.92
5/15/1997,909.92,932.4,909.73,931.83
5/16/1997,931.79,931.79,915.12,915.29
5/19/1997,915.29,928.23,908.72,913.57
5/20/1997,913.57,942.14,912.82,942.11
5/21/1997,942.11,961.48,942.11,950.53
5/22/1997,950.17,954.42,941.65,946.1
5/23/1997,946.11,959.1,945.95,959.08
5/27/1997,959.08,984.95,956.11,984.61
5/28/1997,984.61,988.4,976.12,982.6
5/29/1997,982.6,987.04,969.66,970.54
5/30/1997,970.54,970.54,948.46,958.85
6/2/1997,958.85,967.9,950.95,958.69
6/3/1997,958.69,958.69,929.48,929.81
6/4/1997,929.81,941.99,915.96,921.96
6/5/1997,921.96,935.75,921.96,930.61
6/6/1997,930.61,946.27,926.98,944.99
6/9/1997,945.01,959.65,945.01,954.76
6/10/1997,954.56,957.89,937.89,941.18
6/11/1997,941.13,949.5,931.43,949
6/12/1997,949,955.7,936,950
6/13/1997,949.97,971.18,949.29,964.4
6/16/1997,964.4,975.99,962.54,975.99
6/17/1997,975.68,991.85,970.25,989.37
6/18/1997,989.37,989.37,970.83,971.55
6/19/1997,971.55,986.97,945.82,981.95
6/20/1997,981.95,989.25,979.14,981.41
6/23/1997,981.41,987.22,968.52,969.06
6/24/1997,969.05,986.86,969.05,986.42
6/25/1997,986.42,993.16,970.58,979.22
6/26/1997,979.22,981.39,965.95,967.34
6/27/1997,967.34,976.58,961.67,963.01
6/30/1997,963.07,970.48,955.43,957.3
7/1/1997,957.3,961.77,947.78,953.44
7/2/1997,953.44,976.05,953.44,975.93
7/3/1997,975.93,990.53,975.93,986.52
7/7/1997,986.52,999.32,986.52,991.04
7/8/1997,991.04,1005.88,989.97,1005.81
7/9/1997,1005.81,1019.18,1005.68,1010.1
7/10/1997,1010.14,1013.37,995.87,1010.04
7/11/1997,1010.07,1017.85,1002.93,1015.62
7/14/1997,1015.62,1041.88,1015.62,1041.88
7/15/1997,1041.88,1063.04,1041.88,1059.02
7/16/1997,1059,1106,1059,1103.43
7/17/1997,1103.43,1108.12,1086.93,1094.85
7/18/1997,1094.95,1094.95,1057.1,1070.99
7/21/1997,1070.99,1072.94,1051.03,1058.45
7/22/1997,1058.45,1091.15,1058.45,1090.94
7/23/1997,1090.94,1106.7,1087.15,1092.06
7/24/1997,1092.06,1092.69,1071.52,1088.18
7/25/1997,1087.91,1097.24,1078.74,1085.39
7/28/1997,1085.39,1089.88,1071.29,1075.18
7/29/1997,1075.18,1087.92,1069.25,1087.92
7/30/1997,1087.95,1104.47,1083.76,1100.98
7/31/1997,1100.99,1110.27,1096.83,1107.03
8/1/1997,1107.03,1113.99,1094.32,1108.94
8/4/1997,1108.95,1125.08,1106.05,1124.08
8/5/1997,1130.86,1139.2,1091.43,1136.41
8/6/1997,1136.41,1149.94,1129.08,1141.82
8/7/1997,1141.82,1151.82,1135.51,1135.61
8/8/1997,1135.61,1135.61,1104.48,1115.02
8/11/1997,1115.02,1116.4,1083.9,1101.18
8/12/1997,1101.18,1116.97,1090.63,1090.78
8/13/1997,1090.78,1111.84,1085.05,1099.1
8/14/1997,1099.1,1106.52,1092.25,1103.51
8/15/1997,1103.54,1103.54,1076.64,1076.67
8/18/1997,1076.65,1089.63,1060.88,1089.55
8/19/1997,1089.55,1121.18,1089.55,1121.18
8/20/1997,1121.18,1145.27,1116.8,1145.07
8/21/1997,1145.07,1145.07,1116.54,1118.72
8/22/1997,1118.72,1118.72,1079.3,1110.91
8/25/1997,1110.91,1121.81,1101.69,1107.75
8/26/1997,1107.8,1107.8,1092.96,1093.21
8/27/1997,1093.21,1098.69,1078.85,1091.89
8/28/1997,1091.89,1091.89,1064.57,1070.57
8/29/1997,1070.62,1080.71,1068.38,1074.05
9/2/1997,1074.17,1103.23,1074.17,1102.75
9/3/1997,1102.74,1114.51,1099.31,1100.44
9/4/1997,1100.44,1110.05,1098.73,1105.82
9/5/1997,1105.82,1119.85,1104.78,1111.15
9/8/1997,1111.15,1124.33,1111.15,1117.82
9/9/1997,1117.82,1128.99,1117.1,1126.73
9/10/1997,1126.73,1126.81,1102.83,1102.95
9/11/1997,1102.95,1107.6,1082.52,1105.06
9/12/1997,1105.06,1108.6,1093.61,1106.07
9/15/1997,1106.07,1108.98,1080.23,1080.29
9/16/1997,1080.29,1117.89,1080.29,1116.52
9/17/1997,1116.52,1122.4,1108.38,1108.63
9/18/1997,1108.63,1122.07,1106.67,1109.29
9/19/1997,1109.29,1118.68,1108.13,1118.68
9/22/1997,1118.68,1135.21,1118.68,1123.65
9/23/1997,1123.65,1135.56,1122.84,1135.04
9/24/1997,1135.04,1139.7,1113.6,1115.88
9/25/1997,1115.88,1119.38,1105.77,1106.48
9/26/1997,1106.48,1116.1,1102.11,1106.82
9/29/1997,1106.82,1119.08,1103.76,1118.77
9/30/1997,1118.77,1118.77,1096.85,1097.16
10/1/1997,1097.17,1110,1089.36,1102.06
10/2/1997,1102.05,1113.51,1102.05,1112.84
10/3/1997,1112.89,1135.19,1112.89,1124.44
10/6/1997,1124.44,1131.78,1121.24,1125.93
10/7/1997,1125.93,1144.15,1125.93,1140.74
10/8/1997,1140.75,1145.87,1132.21,1145.34
10/9/1997,1145.37,1153.89,1137.64,1148.21
10/10/1997,1148.21,1148.21,1137.45,1137.77
10/13/1997,1137.77,1146.12,1137.13,1140.48
10/14/1997,1140.48,1143.87,1120.3,1131.43
10/15/1997,1131.43,1131.43,1109.41,1119.07
10/16/1997,1119.07,1127.35,1089.99,1099.38
10/17/1997,1099.38,1099.38,1058.76,1075.12
10/20/1997,1075.12,1092.6,1074.21,1088.25
10/21/1997,1088.25,1110.95,1088.25,1110.55
10/22/1997,1110.55,1114.46,1098.11,1098.71
10/23/1997,1098.71,1098.71,1065.17,1074.65
10/24/1997,1074.65,1090.18,1046.77,1057.34
10/27/1997,1057.34,1057.34,975.83,978.13
10/28/1997,978.84,1050.07,925.92,1046.87
10/29/1997,1046.87,1057.35,1025.44,1029.76
10/30/1997,1029.76,1029.76,1000.7,1000.7
10/31/1997,1000.7,1027.34,1000.7,1019.62
11/3/1997,1019.62,1050.99,1019.62,1050.72
11/4/1997,1050.72,1056.09,1042.22,1047.62
11/5/1997,1047.62,1057.9,1046.25,1046.92
11/6/1997,1046.92,1048.34,1032.32,1034.17
11/7/1997,1034.17,1034.79,1010.32,1028.32
11/10/1997,1028.32,1040.05,1011.14,1011.54
11/11/1997,1011.52,1019.62,1006.83,1010.96
11/12/1997,1010.96,1010.96,978.73,980.12
11/13/1997,980.14,1005.25,971.61,1005.25
11/14/1997,1002.92,1030.32,1002.92,1027.85
11/17/1997,1027.85,1055.49,1027.85,1049.7
11/18/1997,1049.7,1051.67,1036.23,1036.31
11/19/1997,1036.31,1042.02,1030.84,1039.12
11/20/1997,1039.12,1063.52,1039.12,1062.49
11/21/1997,1062.49,1073.97,1049.43,1056.59
11/24/1997,1056.59,1056.59,1028.62,1030.22
11/25/1997,1030.22,1041.18,1026.17,1038.06
11/26/1997,1038.06,1047.25,1038.06,1044.24
11/28/1997,1044.24,1054.57,1042.72,1050.51
12/1/1997,1050.51,1079.39,1050.51,1079.23
12/2/1997,1079.23,1079.23,1050.93,1052.07
12/3/1997,1052.07,1062.93,1036.73,1061.62
12/4/1997,1061.62,1068.34,1050.39,1052.76
12/5/1997,1052.76,1070.63,1050.04,1070.27
12/8/1997,1070.27,1085.35,1070.27,1082.92
12/9/1997,1082.92,1082.92,1049.02,1050.67
12/10/1997,1050.67,1050.67,1020.54,1033.21
12/11/1997,1033.22,1033.22,995.59,1001.88
12/12/1997,1002.18,1006.82,974.15,978.49
12/15/1997,978.49,991.29,960.2,984.38
12/16/1997,984.38,1007.58,984.38,997.31
12/17/1997,997.3,1011.96,983.13,983.63
12/18/1997,983.63,984.77,956.98,966.77
12/19/1997,966.77,972.93,937.69,969.9
12/22/1997,969.89,990.81,969.49,975.67
12/23/1997,975.59,979.12,949.21,949.57
12/24/1997,949.57,959.89,937.22,938.99
12/26/1997,938.99,954.22,938.99,954.07
12/29/1997,954.07,978.67,954.07,978.53
12/30/1997,978.53,999.73,978.53,998.46
12/31/1997,998.46,1005,990.29,990.83
1/2/1998,990.8,1008.23,987.72,1008.23
1/5/1998,1008.23,1028.62,1007.25,1017.42
1/6/1998,1017.42,1018.22,1001.94,1006.29
1/7/1998,1006.29,1006.29,978.7,991.19
1/8/1998,990.97,1003.71,982.27,994.55
1/9/1998,994.54,995.51,950.14,956.19
1/12/1998,956.19,971.32,933.01,971.17
1/13/1998,971.17,995.05,971.17,995.05
1/14/1998,995.05,1001.94,983.9,996.37
1/15/1998,996.37,1004.36,986.98,995.58
1/16/1998,995.58,1008.62,995.58,1005.87
1/20/1998,1005.87,1026.88,1005.87,1026.88
1/21/1998,1026.88,1029.79,1017.37,1026.52
