Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1995-05-04,1445.7,1459.9,1428.2,1436.1,76724216
1995-05-05,1426.7,1447.4,1414.2,1427.6,60399236
1995-05-08,1429.4,1444.6,1418.3,1437.5,51478184
1995-05-09,1440.3,1449.5,1428.1,1438.4,63759848
1995-05-10,1435.5,1451.1,1424.3,1440.3,67386832
1995-05-11,1445.5,1455.6,1429.1,1443.9,59961740
1995-05-12,1448.4,1460.5,1433.2,1451.4,63683992
1995-05-15,1456.1,1465.9,1444.3,1456,55787880
1995-05-16,1455.8,1468,1448.7,1459.5,64597792
1995-05-17,1456.9,1465.8,1441.4,1450.7,61378312
1995-05-18,1440.9,1454.1,1425.9,1431.3,62069840
1995-05-19,1423.5,1437.2,1413.7,1427.2,62450884
1995-05-22,1427.2,1449.2,1425,1443,50382680
1995-05-23,1448.2,1461.1,1435.1,1455.6,63982124
1995-05-24,1453.6,1468.2,1439.8,1453.7,69108592
1995-05-25,1447.2,1461.1,1437.1,1448.7,60300448
1995-05-26,1435.8,1453.1,1427.4,1436.1,51287664
1995-05-30,1436.7,1452.4,1427.4,1442.2,49927544
1995-05-31,1446.8,1471.9,1436.9,1470.3,63182984
1995-06-01,1463.7,1479.9,1454.2,1469.7,61018436
1995-06-02,1464,1474.5,1447.1,1459,64566040
1995-06-05,1462,1479.7,1451.8,1469.7,59541884
1995-06-06,1472.3,1481,1459.2,1471.1,60062292
1995-06-07,1467.5,1479.5,1456.2,1468.2,57825416
1995-06-08,1463.7,1475.5,1453.1,1462.1,51137716
1995-06-09,1452.1,1467.7,1440.5,1453.1,58031816
1995-06-12,1464.5,1474.6,1449.7,1463.9,50776076
1995-06-13,1471.3,1489.8,1463.2,1483.1,59912344
1995-06-14,1477,1490.9,1468.5,1482.6,58347588
1995-06-15,1481,1494.8,1471.8,1483.7,59033824
1995-06-16,1487.8,1495,1476.4,1486.5,78103736
1995-06-19,1494.4,1510.7,1481.7,1502.4,56913376
1995-06-20,1502.4,1511.3,1484.2,1500.1,67439760
1995-06-21,1502,1513.5,1490.6,1500,70248208
1995-06-22,1503.9,1526.4,1497.5,1518.9,74259768
1995-06-23,1518.9,1524.2,1502.8,1515.1,56721088
1995-06-26,1511.5,1519.3,1496.6,1500.9,52344360
1995-06-27,1507.2,1515.9,1490,1500.9,61205432
1995-06-28,1500.9,1517.7,1490.5,1508.6,64929444
1995-06-29,1504.6,1518,1490.3,1501.3,55226896
1995-06-30,1504.1,1519.3,1489.2,1506.2,54919944
1995-07-03,1507.2,1516.6,1499.4,1512.5,20793440
1995-07-05,1517,1531.8,1503.2,1520.4,63121244
1995-07-06,1511.9,1544.2,1511.7,1538,74175088
1995-07-07,1547,1568.8,1527.1,1557.8,82302296
1995-07-10,1568,1584.5,1552.6,1571.7,72275152
1995-07-11,1566.5,1577.7,1549.8,1560.5,66465976
1995-07-12,1560,1581.2,1550.1,1572.9,73386536
1995-07-13,1571.4,1586.2,1556.4,1574.4,68353560
1995-07-14,1568,1575.6,1553.6,1566.7,55203964
1995-07-17,1569,1581.4,1556.3,1571.9,56899264
1995-07-18,1559.6,1573.2,1546.6,1557.2,65665072
1995-07-19,1551.6,1561.3,1508.3,1536.1,86414416
1995-07-20,1535.3,1558.8,1523.5,1545.8,67632048
1995-07-21,1548.4,1561.1,1534.9,1549.7,75462880
1995-07-24,1556.9,1568.2,1542.3,1556.1,55599124
1995-07-25,1559.1,1580.1,1550,1570.7,65837956
1995-07-26,1572,1582.5,1556.1,1568.2,69410256
1995-07-27,1578,1594.8,1565,1583.9,62902492
1995-07-28,1578,1593.5,1566.4,1577.7,54965812
1995-07-31,1571.1,1586.8,1561.1,1574.9,51502884
1995-08-01,1568.2,1583.1,1557,1570.6,59056756
1995-08-02,1576.5,1588.5,1551.9,1561.1,66032008
1995-08-03,1561.6,1574.4,1544.9,1567.9,62292116
1995-08-04,1568.4,1582,1556.7,1567.5,55521500
1995-08-07,1568.2,1580,1557,1568,48696200
1995-08-08,1568.9,1577.9,1555.2,1567.6,53831496
1995-08-09,1562.8,1573.8,1553.4,1561.3,53521012
1995-08-10,1561.8,1571.1,1546.2,1552.6,54097872
1995-08-11,1549,1559.4,1535.9,1545.1,47251404
1995-08-14,1548.8,1562.6,1539,1556.7,46528124
1995-08-15,1551.8,1565.5,1542.5,1555.9,58222340
1995-08-16,1551.8,1566.4,1541,1556.8,68812224
1995-08-17,1552.8,1570.6,1544.4,1562,62530268
1995-08-18,1562,1571.8,1550.3,1557.1,55045196
1995-08-21,1567.4,1575.9,1550.4,1559.9,53487496
1995-08-22,1558.6,1569.7,1548,1561.5,51220628
1995-08-23,1562.6,1573,1544.6,1551.8,51402328
1995-08-24,1550.5,1562.1,1541.2,1550.8,52781856
1995-08-25,1555.5,1565.7,1546.4,1557.7,45159180
1995-08-28,1559.1,1568.2,1547.8,1558.2,47253168
1995-08-29,1552.9,1565.6,1542.9,1558.3,54914652
1995-08-30,1558.3,1566.5,1544.2,1553,58176472
1995-08-31,1555.8,1566.2,1545,1558.1,53079988
1995-09-01,1567.6,1579.2,1552.2,1569.3,45109788
1995-09-05,1571.9,1591.3,1561.3,1582.9,58684532
1995-09-06,1589,1602.9,1577.1,1592.7,65185240
1995-09-07,1595.2,1606.2,1579,1590.5,56752844
1995-09-08,1589.3,1607.8,1580.3,1598.4,55967820
1995-09-11,1596.7,1610.4,1582.8,1593.1,52362000
1995-09-12,1596.2,1609.4,1585.4,1601.4,60434520
1995-09-13,1607.5,1622.5,1590.8,1611.3,67291576
1995-09-14,1612.6,1631,1602.4,1621.5,67540312
1995-09-15,1618.6,1638.7,1609.1,1622.9,81037440
1995-09-18,1613.9,1631.1,1604.2,1621.5,57973600
1995-09-19,1610.7,1627.1,1601.6,1612.4,65455144
1995-09-20,1616.7,1630.7,1601,1616.7,71010296
1995-09-21,1614.5,1624.8,1593.4,1606.2,64753036
1995-09-22,1596.7,1610.8,1585.6,1601.2,65403988
1995-09-25,1603,1613.6,1589.8,1603.3,48179320
1995-09-26,1609.6,1620.3,1592.4,1604,63957424
1995-09-27,1597.5,1612.4,1578.2,1601.4,72499192
1995-09-28,1601.4,1623.3,1590.5,1616,64850060
1995-09-29,1619.2,1631.2,1606,1616.8,59568344
1995-10-02,1617,1628.8,1602.2,1612.8,53803268
1995-10-03,1607.6,1621,1591,1603.8,68074832
1995-10-04,1601.1,1613,1582.4,1596.6,59864716
1995-10-05,1600.3,1614,1585.9,1602.5,64814776
1995-10-06,1604.7,1618.9,1592.5,1608.2,55422712
1995-10-09,1593.5,1611.9,1581.2,1591.1,48562128
1995-10-10,1575.2,1597.6,1563.1,1590.2,72799088
1995-10-11,1595.7,1612.7,1582.7,1601.8,60519196
1995-10-12,1605.3,1617.9,1590.4,1605.5,60672672
1995-10-13,1613.4,1631.2,1600.4,1614.3,65972028
1995-10-16,1612.1,1624.3,1601.1,1611.6,52838308
1995-10-17,1608.2,1624.8,1599.5,1613.3,62262124
1995-10-18,1614,1627.4,1596.7,1609.4,72552120
1995-10-19,1609.1,1627.2,1593,1611.3,71731808
1995-10-20,1612,1624.2,1598.7,1610.8,68471752
1995-10-23,1599.8,1614,1587.6,1600,58165888
1995-10-24,1610.5,1630.6,1595.2,1618.6,73280688
1995-10-25,1618.6,1631.2,1594.4,1607.3,76486056
1995-10-26,1604.4,1615.1,1578.1,1590.8,81887728
1995-10-27,1582.2,1606.2,1571.6,1595.9,66827616
1995-10-30,1601.6,1616.8,1590.3,1605.5,56246548
1995-10-31,1616.3,1627.8,1598.2,1605.9,66568292
1995-11-01,1608,1620.3,1589.9,1606.6,66670612
1995-11-02,1616.2,1639.6,1600.8,1631.4,69884800
1995-11-03,1630.6,1645.3,1619.2,1636.2,60748528
1995-11-06,1638,1651.8,1622.2,1637.9,54526548
1995-11-07,1635.5,1646.9,1622,1633.2,64516644
1995-11-08,1638.7,1653.7,1625,1644.5,63467004
1995-11-09,1646,1657,1628.5,1644.4,66947572
1995-11-10,1638.6,1656.9,1627.2,1645.5,52561344
1995-11-13,1642.5,1656.7,1627.3,1643.1,51580504
1995-11-14,1641.3,1655.2,1623,1635,62387376
1995-11-15,1636.1,1653.5,1621.2,1644.3,65816788
1995-11-16,1655.7,1670.6,1638.7,1659.5,73815216
1995-11-17,1661.2,1678.8,1648.9,1669.2,75854512
1995-11-20,1667.6,1681.8,1655.2,1666.6,58763916
1995-11-21,1666.4,1683.4,1652.6,1673.1,71597744
1995-11-22,1681,1697.8,1661.1,1683.5,71428384
1995-11-24,1684.3,1692.7,1677.8,1685.5,22204720
1995-11-27,1692.3,1703.9,1678.1,1692.3,62833696
1995-11-28,1686,1709.3,1672.5,1699.5,72126968
1995-11-29,1694.2,1717,1684.9,1710.4,70251736
1995-11-30,1702.9,1723.7,1691.3,1702,77526880
1995-12-01,1706.2,1721.2,1690.8,1707.9,69267368
1995-12-04,1708.2,1728.8,1696.7,1720.3,71460144
1995-12-05,1726.5,1742.4,1708,1730.8,76561912
1995-12-06,1734.8,1746.8,1716.8,1734.1,73695256
1995-12-07,1728.7,1738.2,1710.1,1721.5,66905236
1995-12-08,1719,1733.8,1706.7,1719.7,57774256
1995-12-11,1726.9,1740.9,1708.3,1728.3,60341020
1995-12-12,1728.3,1739.5,1711.4,1723.9,61639400
1995-12-13,1728.5,1748.4,1715,1735.8,73153672
1995-12-14,1732.1,1749,1711.3,1723,81494336
1995-12-15,1720.6,1733.3,1703.5,1715.8,112334328
1995-12-18,1698.1,1710.6,1676.7,1687.6,75191208
1995-12-19,1685.1,1707.4,1668.5,1694.8,3252999
1995-12-20,1703.5,1719.5,1680.8,1687.3,77205816
1995-12-21,1696.7,1708.4,1661.5,1681.9,73347728
1995-12-22,1686.1,1699.3,1669.2,1680.7,51088320
1995-12-26,1682.3,1693.8,1670.7,1682.8,38286252
1995-12-27,1684.3,1695.4,1672.5,1683.8,44502936
1995-12-28,1679.4,1694.8,1667.9,1680.9,50888976
1995-12-29,1686.5,1702.6,1672.8,1693.2,56394732
1996-01-02,1703.9,1721.1,1682.1,1711.5,64244972
1996-01-03,1719,1738.2,1704.1,1722.9,82727440
1996-01-04,1730,1743.6,1698.2,1715.5,90424208
1996-01-05,1708.2,1726.3,1691.6,1712.2,77110552
1996-01-08,1712.2,1721.9,1701.6,1712.3,22996800
1996-01-09,1709,1724.4,1677.9,1688.5,73633512
1996-01-10,1675.2,1690.7,1646,1655.6,87645752
1996-01-11,1659.1,1676.5,1645.5,1665.7,72116384
1996-01-12,1662.8,1680.5,1645.7,1662.9,67635576
1996-01-15,1666,1675.2,1647.2,1657.7,54013196
1996-01-16,1661.2,1678.8,1642.4,1668.5,75013040
1996-01-17,1667.7,1688.2,1650.4,1665.2,80922768
1996-01-18,1657.7,1684.5,1645.5,1670.7,79456808
1996-01-19,1677.2,1698,1660.9,1686.5,87802760
1996-01-22,1687.2,1710,1671.8,1697.5,70218216
1996-01-23,1689.8,1709,1675.3,1693.7,73547072
1996-01-24,1706.7,1723.1,1685.8,1706.5,84038168
1996-01-25,1700.1,1720.7,1680,1696,79961328
1996-01-26,1695.4,1712.9,1681.9,1705.2,68041312
1996-01-29,1708.1,1723.7,1693.5,1710.9,64095024
1996-01-30,1713.8,1734.6,1703.8,1725.2,81915952
1996-01-31,1727.4,1749.9,1710,1739.8,83302544
1996-02-01,1739.6,1754.3,1721.1,1740.2,81432600
1996-02-02,1741.1,1756.4,1723.3,1737.7,74095704
1996-02-05,1733.2,1752.9,1720.5,1743.7,66640620
1996-02-06,1753.9,1776,1734.4,1764.1,82196448
1996-02-07,1765.1,1781.1,1751.5,1771.2,81630176
1996-02-08,1773.3,1795.5,1758.9,1786.5,83789440
1996-02-09,1793.2,1806.9,1765.8,1788,84260448
1996-02-12,1788,1814.7,1781.2,1800.8,70826832
1996-02-13,1809.4,1819.5,1781.5,1804,77892048
1996-02-14,1806.3,1821,1788.4,1802.1,74407952
1996-02-15,1806.2,1816.4,1781,1792.6,73266576
1996-02-16,1785.1,1799.9,1770,1782.7,78602976
1996-02-20,1771.2,1788.2,1749.1,1768.8,69842464
1996-02-21,1770.7,1801.9,1764.7,1790.7,76071496
1996-02-22,1805,1830.8,1789.5,1821.9,87278816
1996-02-23,1825.4,1845.9,1797.7,1821.3,78172536
1996-02-26,1805,1825.3,1787.9,1800.7,70445784
1996-02-27,1793.2,1810.2,1775.2,1793.1,76092664
1996-02-28,1800.8,1814.5,1771.2,1778,78994608
1996-02-29,1783.5,1797.6,1757.7,1774.2,79943696
1996-03-01,1770.7,1802,1758.1,1790.2,83173760
1996-03-04,1804.1,1829.4,1785.8,1815.4,73610576
1996-03-05,1806.6,1826.3,1795.6,1819.9,78625912
1996-03-06,1820.7,1835.4,1801.8,1814.1,75542264
1996-03-07,1808.6,1823.6,1793.5,1813.9,75113592
1996-03-08,1795.8,1807.8,1742.9,1764.7,96416848
1996-03-11,1770.6,1807.8,1750.2,1800.2,79296272
1996-03-12,1784,1809.1,1762.7,1797.6,80263000
1996-03-13,1794.6,1815.9,1781.2,1800.7,72862600
1996-03-14,1800.7,1836,1792.3,1814.7,86904824
1996-03-15,1808,1826.6,1789.3,1808.4,93491984
1996-03-18,1825.9,1852.9,1807.5,1843.5,77108784
1996-03-19,1851,1871.2,1829.7,1847.6,77320480
1996-03-20,1840.7,1862.2,1819.3,1839.5,72289264
1996-03-21,1837.1,1852.6,1818.8,1832.7,64774204
1996-03-22,1835.6,1853.2,1821,1837.3,58107672
1996-03-25,1831.5,1857.3,1817.4,1832.2,59397228
1996-03-26,1831.4,1847.4,1815.3,1834.9,70579856
1996-03-27,1831.5,1844.9,1810.6,1821.2,71671832
1996-03-28,1820.5,1839.7,1804.2,1828.4,65403988
1996-03-29,1824.4,1845.5,1803.3,1814.1,72947280
1996-04-01,1814.3,1837.4,1804.1,1826.6,69173864
1996-04-02,1823.6,1846.3,1814,1835.9,71735336
1996-04-03,1836.3,1853.5,1818.4,1842.9,68203616
1996-04-04,1849.5,1864.8,1830.1,1847.1,67635576
1996-04-08,1810.4,1828.4,1791.5,1815.3,72647376
1996-04-09,1818.3,1835.5,1799.6,1811.7,75290000
1996-04-10,1810.4,1825.8,1779,1788.3,83821184
1996-04-11,1788.3,1800.5,1751.9,1779.1,91682008
1996-04-12,1784.6,1803.7,1767.1,1788.1,72904936
1996-04-15,1798.3,1817.9,1785.2,1810.4,61103112
1996-04-16,1815,1837,1799.8,1824.7,79968384
1996-04-17,1825.5,1840.2,1798.3,1816.4,82065904
1996-04-18,1816.7,1837.5,1802.1,1821.8,73236592
1996-04-19,1824.8,1834.6,1803.5,1815.1,76860048
1996-04-22,1826.4,1839.9,1808.1,1822.2,70115896
1996-04-23,1820,1836.5,1803.5,1822.2,79859024
1996-04-24,1817.7,1834.7,1801.2,1816.5,87185320
1996-04-25,1811.8,1829.5,1793.3,1815.7,81346152
1996-04-26,1815.1,1836,1804.9,1819.9,71010296
1996-04-29,1821.4,1832.5,1805.3,1820.6,60690312
1996-04-30,1815,1833.4,1805.1,1823,69397912
1996-05-01,1822.8,1837.4,1807.9,1824.9,71378992
1996-05-02,1815.9,1829.3,1791.2,1804.1,78142552
1996-05-03,1807.4,1821.1,1783.2,1794.8,76563680
1996-05-06,1791.4,1811.2,1770.7,1790.3,66298384
1996-05-07,1786.1,1798.2,1768.7,1778.1,72463912
1996-05-08,1762.6,1798.3,1747.1,1792.4,87404072
1996-05-09,1793.3,1811.6,1775.9,1796.3,71324304
1996-05-10,1804.9,1823,1794.9,1810.3,75568728
1996-05-13,1820.1,1841.2,1803.8,1833.9,69537272
1996-05-14,1838.9,1856.2,1825,1842.9,81226192
1996-05-15,1852.9,1867.8,1834.4,1850.8,78994608
1996-05-16,1847.1,1863.3,1831.9,1849.2,69165048
1996-05-17,1861.4,1875.5,1846.7,1863.1,75704560
1996-05-20,1868.1,1888.9,1851.6,1874.7,67917832
1996-05-21,1876,1892.3,1860.8,1875.5,72259280
1996-05-22,1872.7,1898.6,1861.7,1890.5,74739600
1996-05-23,1891.3,1907.4,1866.4,1881.9,76182632
1996-05-24,1883.8,1897.4,1869.3,1882.1,58065332
1996-05-28,1875.8,1892.3,1856.5,1866,60240468
1996-05-29,1863.4,1879.3,1843.8,1856.7,61166620
1996-05-30,1849.3,1870.5,1835.9,1856.1,67381544
1996-05-31,1840.8,1861.6,1829.6,1842.3,62052200
1996-06-03,1839.6,1851.3,1824.6,1839.8,56181276
1996-06-04,1847.5,1861.9,1833.2,1849.3,68101296
1996-06-05,1848.1,1865.9,1837.4,1859.7,67099288
1996-06-06,1856.2,1879.3,1842.6,1853.6,81995344
1996-06-07,1835.1,1860.4,1816.9,1854.5,78627680
1996-06-10,1852.7,1864.8,1837.1,1850.3,59534828
1996-06-11,1862.4,1871.2,1835.8,1845.7,71514824
1996-06-12,1849.6,1862.6,1832.3,1842.8,70068264
1996-06-13,1838.9,1856.8,1826.3,1838.1,70144120
1996-06-14,1837.3,1847.2,1823.4,1834.9,68911016
1996-06-17,1833.6,1847,1821,1832.4,52642492
1996-06-18,1840.5,1852.1,1822.4,1833.2,65852068
1996-06-19,1838.9,1849.4,1819.8,1834.2,67672616
1996-06-20,1835.2,1853.8,1819.6,1836.8,77807368
1996-06-21,1845.3,1857.3,1829.4,1849.4,91793152
1996-06-24,1856.1,1869.8,1841.7,1853.2,58892696
1996-06-25,1853,1866.7,1837.8,1851.8,69135056
1996-06-26,1849.4,1859.6,1828.2,1838.3,68185968
1996-06-27,1831.8,1853.4,1819.5,1843.1,71548344
1996-06-28,1849.3,1864.2,1829.1,1843.6,82993824
1996-07-01,1852.4,1873.3,1836,1866.7,60993740
1996-07-02,1857.4,1878.2,1844.8,1861.6,68447056
1996-07-03,1858.5,1873.8,1841.7,1856.1,59319608
1996-07-05,1831.2,1841.2,1809,1814.8,32013112
1996-07-08,1814.6,1825.6,1789.8,1801.2,64841240
1996-07-09,1807.6,1826.3,1796.5,1811.9,66894652
1996-07-10,1808.5,1826,1787.3,1811.4,74330328
1996-07-11,1792.5,1812.2,1763.9,1786.4,91816080
1996-07-12,1786.6,1803.7,1767.6,1788.4,70174112
1996-07-15,1774.6,1794.1,1730.8,1739,73919296
1996-07-16,1724.7,1758.8,1676.2,1730.3,12047035
1996-07-17,1739.5,1767.4,1723.5,1742.8,90644720
1996-07-18,1739.4,1776.3,1728.8,1763,83699464
1996-07-19,1759.2,1774,1735.6,1750.7,71987608
1996-07-22,1727.4,1753.7,1714.1,1733.2,57738976
1996-07-23,1747.2,1756.6,1713.4,1724.9,74427352
1996-07-24,1715.1,1735.6,1688.9,1720.7,81683088
1996-07-25,1741.4,1754.2,1715.6,1732.9,71514824
1996-07-26,1737.1,1756.1,1724.8,1746.3,61725840
1996-07-29,1745.6,1754.5,1726.3,1733.4,49669984
1996-07-30,1729.6,1753.5,1722,1746.5,60171668
1996-07-31,1757.3,1772.1,1736.1,1761.2,71192000
1996-08-01,1773.7,1792.2,1752.1,1779.4,77463368
1996-08-02,1794.1,1818.3,1783.7,1807.6,77987312
1996-08-05,1811.3,1824.5,1796.9,1811.5,54200192
1996-08-06,1803.7,1820.8,1792.9,1810.8,61265408
1996-08-07,1809.9,1828.6,1798.8,1817.3,69565496
1996-08-08,1813.9,1830.9,1802.4,1821,59021476
1996-08-09,1822.9,1831.6,1803.5,1812.4,57735448
1996-08-12,1805.1,1827.8,1794.9,1819.3,55069892
1996-08-13,1814.5,1824.8,1795.3,1804.8,63943312
1996-08-14,1808.1,1819.9,1792.8,1808.6,60591524
1996-08-15,1806,1819.8,1795.9,1806.6,57148000
1996-08-16,1812.7,1825.3,1800.4,1814,59564816
1996-08-19,1813.6,1829.8,1804.9,1819.2,51878636
1996-08-20,1819.3,1832.3,1809,1824.4,59090276
1996-08-21,1817.8,1832.4,1806,1820.8,61535316
1996-08-22,1822.9,1839.4,1810.5,1828.7,62616708
1996-08-23,1828.2,1838.3,1810.5,1823.7,54336028
1996-08-26,1819.9,1832.2,1807,1818,49647052
1996-08-27,1821.7,1834.7,1812.8,1825.5,54778816
1996-08-28,1827.7,1837.2,1814.5,1825.8,52294964
1996-08-29,1815.9,1828.1,1798.1,1807.4,56648760
1996-08-30,1794.2,1811.8,1783.6,1796.3,45580800
1996-09-03,1783.5,1807.4,1769.6,1798.6,60991976
1996-09-04,1795.1,1808.6,1783.1,1798.3,61971048
1996-09-05,1794.4,1802.1,1775,1780.7,63759848
1996-09-06,1789,1810.1,1774.4,1797.8,61515912
1996-09-09,1804.6,1823.5,1795.9,1816.3,54956992
1996-09-10,1814.5,1828.3,1801.2,1815.4,65793852
1996-09-11,1814.2,1829.7,1801.7,1821.8,66485380
1996-09-12,1829.2,1841.4,1816.1,1827.5,70355816
1996-09-13,1841.4,1857.6,1829.8,1846.2,86151560
1996-09-16,1855.3,1870.8,1842.3,1860.5,75870392
1996-09-17,1853.5,1871.6,1839.4,1856.7,79358016
1996-09-18,1850,1864.7,1837.9,1849.9,69964184
1996-09-19,1844.1,1864.1,1834,1852.9,70313472
1996-09-20,1861.8,1877.8,1848.1,1867.3,91630856
1996-09-23,1852.7,1872.6,1843.9,1864.6,52527824
1996-09-24,1857.5,1879.6,1844.3,1857.4,81175032
1996-09-25,1858.2,1873.1,1843.8,1857.5,79686128
1996-09-26,1854.2,1869.9,1838.8,1849.9,88358448
1996-09-27,1850.4,1864.6,1835.2,1854.7,73167792
1996-09-30,1859.1,1873.9,1844.3,1858.1,69551384
1996-10-01,1859.1,1876.4,1844.1,1865.2,74365616
1996-10-02,1870.7,1884.8,1858.3,1873.5,77643312
1996-10-03,1870.1,1884.1,1857.8,1870,68182440
1996-10-04,1877.3,1899.8,1865.9,1890.1,81843632
1996-10-07,1886.3,1900.2,1873.8,1883.7,67168088
1996-10-08,1885.3,1897.7,1867.6,1879.4,76750672
1996-10-09,1865.5,1884.9,1852.2,1864.7,72054640
1996-10-10,1865,1876.2,1847,1863.9,69673104
1996-10-11,1877.7,1889,1860.7,1878.6,69867160
1996-10-14,1885.5,1895.9,1868.1,1882,56804004
1996-10-15,1891.9,1915.1,1875.2,1892.9,80968640
1996-10-16,1884.7,1907.4,1872.7,1893.6,77869112
1996-10-17,1901.1,1917.7,1886,1903.6,84420976
1996-10-18,1903.4,1925.5,1890.7,1915.7,83445432
1996-10-21,1924.1,1936.5,1896.4,1913.7,73144856
1996-10-22,1912.1,1926,1895.5,1910.3,72467440
1996-10-23,1910.8,1920.6,1890.3,1912.2,78003184
1996-10-24,1906.8,1926.2,1888,1899.7,73910472
1996-10-25,1895.2,1913,1883,1900.2,64855352
1996-10-28,1905.9,1916.3,1881.1,1887.9,67676144
1996-10-29,1886.1,1910.3,1876.4,1894.4,78306608
1996-10-30,1893.4,1910,1879.7,1892.2,77226984
1996-10-31,1897.6,1921,1883,1909.7,86176256
1996-11-01,1910.3,1925.6,1894.1,1908.9,82120592
1996-11-04,1908.4,1930.5,1896.7,1918.9,70350520
1996-11-05,1928.9,1944.7,1912.7,1928.1,86945408
1996-11-06,1937.7,1961.4,1918.7,1952.9,89898504
1996-11-07,1951.3,1974.7,1937,1964.2,88651296
1996-11-08,1958.1,1978.3,1946.5,1967,70973248
1996-11-11,1970.9,1989.1,1958,1977.5,62442064
1996-11-12,1975.9,1999.6,1961.4,1984.3,83431320
1996-11-13,1979.5,1999.8,1964.5,1983.4,75828048
1996-11-14,1986.4,2006.1,1970.3,1994,84738512
1996-11-15,2003.4,2022.2,1980.6,2000.9,93338504
1996-11-18,2003,2021.7,1986.2,2004.1,68538792
1996-11-19,2014.8,2028.2,1995.3,2018.5,81497864
1996-11-20,2024,2044.7,2007.2,2028.9,87834512
1996-11-21,2019,2040.1,2008.3,2023,81930064
1996-11-22,2030,2046.8,2015.8,2035.8,92652272
1996-11-25,2042,2065.8,2028,2059.2,83840592
1996-11-26,2058.7,2078.6,2035.8,2051.9,93035080
1996-11-27,2044,2063.2,2031.4,2043.1,66644148
1996-11-29,2051.3,2061.2,2040.5,2051.8,26734928
1996-12-02,2044.7,2062.5,2028.8,2051.6,72772632
1996-12-03,2061,2073.2,2027.7,2036.1,91055760
1996-12-04,2030.7,2051.2,2005.7,2034.5,87894488
1996-12-05,2036,2054.9,2018.3,2039.3,85331248
1996-12-06,2012.5,2034.9,1986.4,2016.4,88356688
1996-12-09,2026.7,2048.7,2013,2039.9,67312744
1996-12-10,2048.6,2065.5,2027.5,2043.4,78700008
1996-12-11,2019.7,2040.2,1997.8,2024.9,87183560
1996-12-12,2019.4,2040.4,1984.8,1991.4,86955992
1996-12-13,1990.7,2013.4,1967.3,1992.4,80891016
1996-12-16,2001.4,2016.3,1967.5,1977.3,78954032
1996-12-17,1974.7,2004.3,1958.1,1988.8,91704944
1996-12-18,1996.1,2015.4,1975.2,1997.5,88291416
1996-12-19,2004.2,2040.2,1994.4,2030.7,92863960
1996-12-20,2040.6,2069.6,2023.5,2038.9,115432080
1996-12-23,2041.3,2052.4,2017,2034.2,60558004
1996-12-24,2039.9,2049.8,2027.2,2042.3,29132338
1996-12-26,2052.5,2066.6,2034.7,2053.4,44919264
1996-12-27,2055.2,2072.5,2042.8,2058.8,44774608
1996-12-30,2063.5,2076.1,2044,2054,59813556
1996-12-31,2049.1,2062.9,2018.2,2025.8,70521640
1997-01-02,2003.4,2039,1984.7,2015,81718376
1997-01-03,2029.7,2053.8,2013.3,2041.5,79908416
1997-01-06,2051.8,2066.4,2027.5,2042.7,93735416
1997-01-07,2033.1,2065.4,2021.3,2058.1,94947360
1997-01-08,2055.2,2073.8,2032.2,2046.8,98350304
1997-01-09,2059.3,2083,2037.7,2066.9,97972792
1997-01-10,2050.4,2087.9,2033.9,2080.8,96295136
1997-01-13,2086.3,2100.2,2063,2080.7,78572992
1997-01-14,2088.2,2112,2075.1,2095,93779528
1997-01-15,2082.1,2115.7,2072,2095.6,92613456
1997-01-16,2105.6,2121.6,2082.7,2104.8,94783304
1997-01-17,2113.2,2131.3,2093.8,2120.4,94315816
1997-01-20,2114.6,2138.9,2103.5,2122.8,77703288
1997-01-21,2124.7,2150.6,2102.9,2136.5,100779472
1997-01-22,2136.5,2154.3,2107.9,2135.7,103605560
1997-01-23,2149.3,2168.3,2104.6,2115.6,120853160
1997-01-24,2100.5,2126.9,2079.6,2097.4,95776488
1997-01-27,2092.1,2110.5,2067.9,2084,78636496
1997-01-28,2101.2,2125.4,2067.5,2079.1,95540096
1997-01-29,2086.9,2110.7,2067.9,2097.3,87920944
1997-01-30,2106.9,2126.5,2087.7,2117.3,92467040
1997-01-31,2128.4,2142.6,2098.4,2112.3,102061968
1997-02-03,2107.2,2130.1,2091.6,2115.8,81783648
1997-02-04,2111.8,2131.9,2095.2,2119.7,89356936
1997-02-05,2124.7,2139.1,2082.1,2094.3,102409504
1997-02-06,2095.7,2116.2,2074.9,2101.3,91673192
1997-02-07,2116,2136,2090.1,2120.2,95421896
1997-02-10,2118.8,2134.5,2096.1,2107.2,83193160
1997-02-11,2112.6,2129.1,2092,2119.4,85221888
1997-02-12,2127.9,2154.3,2112.4,2146.9,99475808
1997-02-13,2155.4,2176.9,2134.9,2162.6,104736344
1997-02-14,2159.8,2177.7,2138.1,2154.1,86712544
1997-02-18,2151.2,2178.7,2136.6,2167.9,83637712
1997-02-19,2162.5,2181.1,2142.9,2156.2,91618504
1997-02-20,2154,2162.5,2122.8,2135.4,86832504
1997-02-21,2139.9,2153.1,2119.5,2139.2,84403344
1997-02-24,2146.3,2172.1,2122.7,2160.8,81580784
1997-02-25,2160.8,2182.7,2139.4,2163.6,93047432
1997-02-26,2149.7,2174,2119.5,2144.9,101245192
1997-02-27,2141.6,2157.1,2117.5,2126.8,82416960
1997-02-28,2117.4,2145,2099.5,2117.5,89665648
